"uuid","magical_power","level","networth"
"2144e40677ad4ec38151462207c98daf",1225,375.22,"24090950566.38"
"21458624f12c492eae806af092df3511",1247,375.66,"14903996525.24"
"21481599724842fc900a9672fcf9f0fb",519,178.40,"2496342126.40"
"21495a03f27041aeace19abd92f4d0bc",1484,410.59,"33925109449.76"
"2149a57fe7ce48fb807f14585bff5c94",480,86.11,"860177802.56"
"214d3b8a9428493f83d90ea8b4357e1f",449,177.81,"2437895300.71"
"2151810bdd2340c581523ba0c2be2a76",910,245.07,"7054426488.74"
"21537de4b17e4448928f7a1dc54ccd39",473,156.07,"1302548608.09"
"215722c08329461ba2711870a8e2b389",312,95.55,"234311335.82"
"2157914d37824c65b87f31de54693d17",677,178.28,"1289791380.59"
"215a43163c034bb6b7b5e148731ce8fe",1064,262.55,"8284252716.78"
"215b600c441145928956d6e87ade26a6",1711,391.90,"53049132692.43"
"215c938a616a42d5a22181ce74404371",353,113.34,"596952484.58"
"215d10b712cb43128a14d7c697512b97",600,158.29,"3953652079.58"
"215f6910d30d40ddabd115d053c594d9",589,159.16,"2297049068.93"
"2160df9ca1e1432d836e4b9e54f77d60",824,279.41,"6792287210.50"
"2161471818d84b5ea73755331cac14a1",1099,173.18,"2953206063.34"
"216356a117064a06abcd72f085628d2f",839,188.54,"4398383777.37"
"21645beaee8e4e178315ef24f87219e1",656,96.46,"3311812090.14"
"2164fe6d97734cf2bfc7cc41f8682a15",726,243.51,"7252802251.09"
"2167133117f740de866663fa78684131",489,175.28,"5419977762.06"
"2168553ce6804f6fac75b5c2b16502a8",1621,441.49,"13619396199.94"
"216ddceffecb4dc595f4be64888ab5ad",659,183.12,"5170682353.46"
"216e813a982e47aeac0f51e0e069df44",338,102.88,"538119230.19"
"216f8060cf6344c9992fc831d4a566d2",785,264.36,"6704823518.28"
"216f89ac1d0046498a71eb2842b36eba",809,295.32,"5275989659.53"
"216fc23b7a4647a89e7a3a60d76356cd",1043,221.65,"2411737419.39"
"2179ea73cf6c43b3a5ce00fd379820b6",1263,371.85,"10799545220.34"
"217a582cea4e421b8b6d3080bb0f6bbd",1109,207.27,"16548696755.87"
"217b6e43364f4f86a5f4c2cef7f63238",383,156.74,"1052336866.55"
"217c58cc1e2e4581a92e3f23e617624b",357,128.78,"683339748.60"
"21843037da4b4e86a08d87cb7694b7b1",526,191.46,"1842015421.88"
"2184ffbdff81480fbd25e7828fbe72a3",1406,384.49,"22067665834.75"
"21856be0680c427fa647447f27f17e3a",1342,392.25,"17814016354.95"
"2186dde01da9443a8b8375f475f33c0b",651,226.43,"5249763157.63"
"218a6adfe89c49f9b312b9c15bb50651",590,106.75,"1300098315.31"
"218afe8305934a268b5a31e75e74b45a",902,240.07,"4060090205.17"
"218bfc18ee66439ca5a1aeb4b6b14791",515,150.59,"1425361226.94"
"218cf596e4344eadb263b8e823df3ee6",1738,441.10,"7129472798.95"
"218d27cd237840de8fe6b8b31aef5b6d",517,156.35,"1023005430.24"
"218d49e6dc8a4888a6f3d8e356d63bef",1130,326.83,"10515815178.51"
"218ed439fdaa41a2964be6b73a88ea5b",624,242.73,"3801328336.90"
"218fd4a2341d41e4bcd632a757c67b42",787,229.36,"3079877677.59"
"21912ca2e5b54e38a7750d0a6823b6cb",755,269.32,"5682995959.05"
"21929ddfda9e47209ecfbab8633e8f8f",1030,203.72,"7086085412.41"
"219947d033f54b0d917d9004e1014881",209,38.88,"53029474.35"
"2199dbe0a6e547ba86317b47fa020971",1033,307.94,"10038123448.99"
"219c0b988f414d108aea79ab6afc1925",1338,380.75,"19828310740.76"
"219f05780a174680b7ecbe133ce2e8dc",1348,325.70,"14368963007.12"
"21a0879c168b42a3abf3c26565df2f3f",1256,361.83,"17666100683.46"
"21a0904a68b046cda1775b408582a155",1152,301.64,"13098133163.83"
"21a1e752aac54fb992b4830eca8f363a",815,273.50,"6942027676.72"
"21a293fad36f46b78992c9075ac6074d",1053,266.27,"9313334589.42"
"21a58582a7e24638bc3e92a4c11fcb82",321,132.82,"932234064.70"
"21a7701053964643909df36c6d811a23",1512,401.37,"43102959690.64"
"21a859c0db304c4ba94457eef142ff9c",876,297.08,"7106700716.04"
"21a9a844005b45679db42580451d6cba",1478,337.10,"21420655791.34"
"21aa3c02056340a9af40f733c594e7f6",215,90.79,"509426128.77"
"21b09c9d03844ab7beae7cb3f1b8cb25",479,147.73,"3428601853.03"
"21b14e3b0eb041a4a20ca26e4b72b07b",573,260.65,"8250156025.73"
"21b4bbdc327f4d419d3b9ed80b36ebcf",258,98.08,"681144410.87"
"21b5b8a8ff2d4377ab90a6a20d6439ec",1331,352.36,"9734180513.06"
"21b5c711fb7144c0a65ade7238e411bb",1534,378.23,"42150143346.20"
"21b6cd9a7106429badde001b3cd43e5e",1541,351.16,"31904831751.40"
"21b781df62c84088ba025bd63a477a77",608,193.36,"2922301536.85"
"21bb9efad3874a819a2793e53037521e",1620,432.15,"20519357931.69"
"21bc6ab922eb4a429bee65128596644e",368,156.73,"1454767711.91"
"21bd35941cd845aab68e3f14d798c647",1066,387.02,"19346927644.40"
"21be1315f2f440f2a16a311153dcfcef",414,117.85,"1467940870.04"
"21c36e024829427e8650028c70c1994d",1134,379.18,"17414470243.84"
"21c3fd877a8944dfb012cfd0385b0416",947,216.07,"6563030962.38"
"21c7bc88037d445482154e8912a02589",1400,270.77,"23549749643.45"
"21c8d249299b4afdb2a5b30a8b007c12",1024,350.75,"10248146313.60"
"21cb32f4fd5f4070829b128c5306008c",1359,351.60,"44129511188.79"
"21cbf1512a284730a87ac99636231cd1",1761,452.28,"91292913870.71"
"21ccfd1f4afa444e866d5dcc57a52cf9",121,72.52,"146303736.70"
"21cdfd992f0e4e0883ee73352b7f963f",957,228.79,"4867852395.33"
"21ce70b15587444689bfe0046a00b903",1681,410.29,"74515372930.73"
"21cef0e13dd04635a6dde412a4d040e3",479,176.61,"1328912152.69"
"21d02b1d2e6d4448875b54544bc59bc1",1297,277.16,"18967186528.56"
"21d189de52364a019119e540c67c27bd",334,125.47,"678956775.19"
"21d31c749b6f4ee087bfce9d541a30ad",1103,338.10,"18721130059.62"
"21d3fac2af754f47a9ab8a8c5f21ee22",166,74.22,"123450825.94"
"21d518aaf0294b2d8024e11f9289cca3",1505,410.95,"37728925317.56"
"21d8e74136bf4d03917656d351bac029",1238,324.85,"9130031570.97"
"21de43b51d7741c487de49e7216f57e5",216,48.04,"23644015.96"
"21dec7d7e4c540dea99827d6251ce2c0",478,136.26,"388705376.59"
"21dfee1ad6b9462c97156ea92ba9434b",596,186.95,"3190462938.98"
"21e80f41727a4eaf9bd1c62a634045f3",368,147.72,"604694732.51"
"21e97996f57849e09f9cad0ef1f84314",511,110.12,"144478537.32"
"21ee1b04c2224059bc45fba9aca16065",484,165.09,"2375335734.34"
"21ee603b76204a73a70d240c0879b223",984,247.09,"6694756834.38"
"21ef3e84bab742ae9d31c243107138d8",920,301.93,"11183024802.83"
"21f2e2c121b749e199d44c1eeb5ce539",1296,350.56,"14755980012.78"
"21f51325e9c44facadaae201a58f06cf",931,282.86,"9888704448.67"
"21f620e724874475937f92b32b6d3ce7",432,171.51,"2449190562.12"
"21f758b85b4a488685d651354b753d33",380,106.77,"292073399.77"
"21f797cafc9947de801cf820920bef0a",883,231.15,"4131670161.22"
"21f901f0965c48a6a4b05b513c4597ae",417,151.81,"813986121.13"
"21fb71816b6e429aac27e72d1851c09a",751,321.39,"10220358244.12"
"21fbcb8df5454b8086b617510d12d0f9",510,100.55,"682123218.27"
"21fdade3911b402796832b0673f4be5c",666,247.19,"2558471369.51"
"21fed33595444995ac06f662784007dd",786,171.46,"2132277557.07"
"22032e10c781443c9f28be272237dc18",1476,361.05,"30998328650.08"
"22042f7207a144c5a0ea60bf68f36cc0",895,337.76,"19666428940.36"
"220484a80ac5485781ef6e73f7cc9cd7",1120,233.80,"32081767020.57"
"2204d76f07734d118b2ae5abe28f5921",630,196.17,"1137877412.45"
"220619b3867548f1ab804ea80de22ed1",587,150.03,"765639279.65"
"2206ccb168b54e09b28ae1db4b774715",427,162.29,"3238848844.21"
"220e06732b0e4c729b9ad15b9a7a709f",604,125.02,"2573369884.95"
"220e9c3144624df6935fb46c9333289b",1729,429.65,"73103709455.87"
"2211ef0760604d1e99dcb4bc02627b7c",89,56.44,"33511714.37"
"2213a780e59345c38f77471a08ff362c",751,186.73,"4541289377.64"
"221505ddfe0244f8b33b4878312e3604",571,130.62,"1305616500.46"
"22170e95110141edb0a6f79388906e46",573,207.99,"3836242548.63"
"221b2519e0134004bf0b816ce04b62f8",970,270.21,"8903907159.47"
"221bada481c547e4b387c85c68bff31e",1579,444.29,"62234733981.90"
"221c1f654edd4ae8bf36ce532519c6db",954,238.34,"5282937579.77"
"22230ff62c2241e59a70b42628ad6f7b",921,242.95,"10306560521.20"
"22233ee0ade944f88d1564372ec056a1",375,126.49,"867450141.79"
"2225596695854f3592564dbea1876137",552,171.86,"2237994280.75"
"22257352f43e442394d893393dc913ac",668,155.43,"2215292822.31"
"22266bd7bebb4001a61eb62bb468feea",1515,327.49,"24527994558.28"
"22267578fe0448dd81a070e29554e3e8",886,202.55,"5285226470.91"
"2226ee3f78f849f7832ce35b1a22bb39",178,59.87,"121058735.37"
"222b19bb9fbb4584ae496eed5eec38df",1693,429.01,"121238144459.14"
"222e07d08b174aec80750f033fcba9b8",451,122.52,"1263780290.06"
"222e925a461d47d08b847b5594d76dc7",507,96.60,"481975834.60"
"222ee4ab7c1745849a52ce5e7d9fbc39",782,219.43,"4770198677.39"
"222f316f5ec84298b98e5ffe2f98a228",562,140.25,"965264068.00"
"222f43bdb658464e98b4c85c860661cc",316,133.85,"1692060992.87"
"2233ac117dbd4c28920d933f00cdd938",508,161.02,"2180198588.45"
"2233d3b87a96412586de17e6f321043e",876,134.87,"1248072316.24"
"223a521d6b504065a4d33f5094d883a0",393,114.31,"764018147.29"
"223b235aa4294442af52357423c69bb1",836,313.15,"14836755895.48"
"223f8babf39f43d7b093169177b10e39",686,251.33,"11907629343.33"
"2241e825dcc349cfbf487c047e5d24fe",1017,345.52,"11093639466.10"
"224586b0a7284ab28d23e9e8c71befcd",727,169.60,"2341224925.28"
"2247fa50da7c4b1a8b0c06cf00418d21",741,217.59,"6113869039.36"
"2248ca6861c9426ba923f2a5d73dd563",792,200.27,"1566030093.12"
"2249157c4bc9402ca800c2c52e9192a1",96,58.11,"112085509.84"
"224a052bde3c49fb934bcff18ef59fc0",391,135.95,"861139322.10"
"224b58bdc57a4cac92a04714b1ad52b7",1633,345.10,"45090518773.08"
"224bf8594a8540e5b663121c435ba27f",834,203.05,"3553150478.90"
"224cf0e8ee96429d9d45a7adae699e3e",854,284.64,"8738634077.71"
"224d2c9c003d4d8c8646d9c878814bb5",1062,220.80,"7279297626.92"
"224e058c304042c78f42aed71ff5e36b",674,183.42,"2448793523.73"
"224f6b74220c4b64a7d186745caa2145",1049,316.09,"13043758949.35"
"2252984808784156b4f7691d3e098a83",500,184.59,"1989299760.04"
"22534487f5a14a2d93abbb2c92e95f85",618,228.85,"2272523934.70"
"22554ae80c5e44b39576f8402cc29b24",412,167.01,"1786352058.15"
"22561ed2c48a4cf182f4694e0f770865",828,277.91,"5050148072.77"
"2259044a74b640cf83287f36e9e95406",547,222.28,"3258779158.10"
"225af2ca76ba4c6e999ad2b908491878",43,18.66,"2658114.12"
"225d45769494452582a6d3fc4ecd6afe",292,97.52,"464536067.78"
"225d889be5364528927f12829f04b090",1410,388.38,"17504395692.88"
"2260a404302949e483475cddf0f24e80",381,171.26,"1056652453.09"
"2260f21bb207415caee5bc5ebb4468ad",780,255.28,"10508194374.78"
"22645cffdf614d0e8c42b87e5ef61a86",218,101.82,"165556964.92"
"2267342baaca4a0a859336de3b60e834",1012,333.76,"17183403345.53"
"2267e07061b44cbd80c8bab3660ef7fd",1384,334.61,"13778932941.02"
"226b0de3708849559113cc67f8192fae",643,277.28,"4365541084.54"
"226c4759f49546c18f65378c6dcbf068",941,364.22,"22716325345.53"
"226f5e5a6ff64c7fb4f0263c00c49fd3",1297,370.59,"21020132419.54"
"226ffc41fcd345b4a53de824a05a42cc",783,214.57,"5944090672.66"
"227097aa28264751a0b82d235e94be96",680,177.80,"1926052452.66"
"227339dd1381492c9c316926dac020aa",860,227.94,"3763727806.28"
"2273ad836a2b47f49a74d8de160e097a",1681,449.43,"50992178276.80"
"22755da89be744608ac2d78c8c3784a5",1476,374.66,"20166610218.56"
"2275f432c49c47b99fb3bbf015380cb5",557,149.21,"1032428626.10"
"22761b40d9be4c71a660ebef448babb6",1395,369.26,"31085752155.74"
"2277155a05aa45a2afd3857fe323f759",599,177.05,"2404417978.27"
"2277aae5283c447fb8e8412d8f54605c",586,219.56,"4190465248.68"
"227923d5cac84fa3b8604f0b7d6a98d8",1382,365.61,"45360402679.83"
"227a6e9bd20c465693b264f1ca25e58e",1473,339.37,"42593055289.37"
"227c6e9a7a7e4c62a418d14779ee95a6",1560,332.93,"31422367616.78"
"227ed1a2791a4c8d8f2199a887780312",1304,347.54,"26282165520.21"
"228380737a6649efbd1c2172ead5874d",657,193.26,"2722421483.58"
"22841ccd2cae46899949971d85971d2d",805,291.03,"7585948535.64"
"228816ad27cc45cb9beac057ea89c73c",1649,425.82,"41330076031.91"
"228e006dff514b09b2ed2eb4fa3a5755",689,248.32,"2650268209.84"
"2292121dd5a5495c948da29abcf07766",848,295.17,"9933217663.51"
"22951a9af2f64f3aac84cf211aa1ce7f",834,148.91,"4215297046.45"
"2295d1f37bdc4248844e8dae84570421",616,179.50,"1262767846.11"
"22972ca43cdb4c24b1df88e989cd54e0",944,216.96,"3538705022.06"
"2297dfeaa8c24f5196793ec3704c4fc7",945,233.63,"7573590513.14"
"2297e91bd2d040d1b0657bea7e0361fb",1487,361.94,"23712673795.54"
"229e2d50272e4e05a870af0ecaabb503",1512,322.76,"46191980762.14"
"22a3007576de450dbe93d31db6abb6a3",288,138.44,"1234503849.13"
"22a74451395c4b1e927215cdb51f2bc6",448,167.46,"1518617840.97"
"22a7485ef0b84bbf831ffbb407a9165d",563,163.39,"812201287.23"
"22a907fa767042c39f6f57eb389552b3",1236,306.36,"14018528645.02"
"22a96befacde43d3846f378e60506a9a",1406,410.98,"20279874530.43"
"22add5c4099d4475bfafe5984d217ec1",509,193.60,"2045363312.44"
"22ade17bcd894bfe87b35589ef57a28e",282,153.12,"1341960529.31"
"22aef3100cd948228947d49ada6f43f4",1483,272.30,"20553694166.70"
"22aefe68fc714247922a0a3ec4f398a8",382,133.51,"677341323.99"
"22b020d0d8b843baa0d216030fdd5d13",767,302.32,"7074546337.10"
"22b051d0ee074da7b08ddaaba2aac37c",1145,332.34,"15583771741.30"
"22b1e74b3f6b444a86907db75e0a9f18",999,256.53,"5831616440.22"
"22b48e926616410cabdca683dd244763",900,276.38,"7320050166.22"
"22b785a73c1d45dd849d12eca8d427b8",999,357.21,"15375998187.80"
"22babeac79f14941a4d43877d4644c68",1314,296.34,"17110555118.50"
"22bb78135e034246aac3d6045b720da2",985,252.02,"6214262609.53"
"22bbe35d29bf4cd19d9ed629d727ad18",1363,344.55,"18317275868.70"
"22bc0a479f0f4b3987eafe5d57e15201",464,166.21,"2581711769.13"
"22c1e0e0c5b74d9c9aac85174460fa70",822,310.78,"10623707131.63"
"22c25794c74545df99af316c4d41b02a",117,39.71,"47416823.11"
"22ca97e510284964a5c925cb668dd636",673,133.56,"1728066848.17"
"22cae7030b9e4f049842269794a2d1f0",468,169.90,"1198578893.54"
"22cd32d1ee874a00aa9bf4dc0d63bf00",1589,433.81,"42420351664.54"
"22ceb24ff62f41908d668decfe958c8c",1319,330.33,"16241208860.28"
"22d117e25c804e949ca7d1d87e2c4646",450,149.96,"1275773363.94"
"22d5d36897f64d7c8ec4eab3d832128b",1007,368.77,"23264853994.67"
"22d9781ccd8a4d7b96610230445a9596",1726,424.35,"80188171121.33"
"22d9b9a5bb804de2ab37b3442619fa6b",1061,276.32,"10441587016.44"
"22de3499654c4a85bda6ffe78f0cd385",1023,353.53,"16061123384.71"
"22deee41712d42bf9ce71f3b7e1c841b",506,187.69,"1769347917.91"
"22dfe8e3568647de95232011bfbb4938",521,199.02,"4943397383.81"
"22e15664d8cc40ac96dc5d5f1e050e0a",1003,197.21,"6952992080.62"
"22e2a2cce78c42e3804e331042b38f0f",443,95.94,"491488097.94"
"22e4139120314db5b8f89e5a02886b9c",289,154.01,"2868589414.16"
"22eba7230749446db471b1ce6a5eeabf",312,151.02,"144605622.99"
"22ebc3dcc45843238e86d36853a57285",1184,289.09,"2386755338.74"
"22ee040d38d94b6b95e9a818ef9ea4f3",647,203.47,"4300215860.84"
"22ee9e24fa0b4b32864340a3c697575c",1402,387.84,"19949319237.59"
"22eeecc9384340ec8910c81f000726bb",1083,264.56,"6589854610.41"
"22eeecd953fa4e5dabe0956741bab8ff",957,297.41,"16119225541.32"
"22fa54877b1946fd8e3506d4e25fc455",358,103.03,"738332692.04"
"22fa7826a9014fde99c5b5ad6db91ea1",712,170.92,"2094064653.73"
"22fb74ab817945ffaefb23350b81487a",1457,320.21,"19406270421.07"
"22ffc0e957534a89bc2d473f5d0ec241",650,172.73,"1664346004.44"
"23011565cf2c4a4183d411531ca0c5c3",417,104.14,"421021185.42"
"2302709b650347329f4c6a55e3235df1",453,130.15,"346528437.30"
"2302e10bd2a4407ebf19379384899273",591,172.95,"3385397664.90"
"2304d4e912584d48a773aff9582b345e",454,162.47,"1133755279.61"
"2305d5190cd94c26b80fd1a514e2140a",800,322.02,"8360883266.52"
"230708ccd8e54763b2cc5d7a3c92fd12",1521,285.71,"29122393052.64"
"230b2728577945e29bdb62b567453c72",841,247.93,"10200647619.62"
"230bcd0521b44acb8f32119c79c07d24",1411,322.05,"17444415071.09"
"230e4509328940c191b2c62ec84084d2",1070,196.12,"22854822608.78"
"23151091949646c8a89cd00fa65d0195",1008,251.75,"5475142438.96"
"2319d3aca8f844e2bce53c28e949132e",1433,378.87,"25054365697.16"
"231c9429308f46df8bd4c4a8cb6fdea4",307,119.68,"417380449.15"
"23220f6372504d5787246c67abce0225",400,134.46,"1382264698.44"
"2324e6a9539b423db1e8621898444a61",744,217.51,"4415816224.30"
"2325c1551a624c96aa3b66093f084fe9",1127,267.33,"10327215322.49"
"2328630c4ebe4a94b3b0bd24cea92835",1012,292.37,"13125735037.77"
"232c03ea6ffe4652b272ed9160df9e20",949,354.61,"13861625802.51"
"232c980beac24da2a52383b4ed9c6871",545,172.24,"2107523499.31"
"23331ef9edaa4e1fa71baa82bb1982c2",1407,260.85,"14706019935.77"
"2338b5c3f7ab483cbf6f1fbc13d412a1",831,312.70,"12632064313.91"
"2338f2f11b0148eda5bc3d7e79d0c71d",1476,313.04,"22854581126.05"
"233962c7471743438d07cda0bc8832db",811,246.30,"2699577400.78"
"2339d194fa9849989a8490f8a86044b8",1531,340.25,"54912288549.26"
"233c98b5f0944542b8d772aa25f00043",890,212.51,"17529698750.38"
"233d884801e24dcdbd39af27ffcb5d3c",270,124.26,"878251500.63"
"233f2a3ab0944ec5a9d784fcc66b27b8",1009,295.09,"8906348284.15"
"233faa973db8456e996f1396a2d2a939",1193,303.56,"10916609190.86"
"23409406ef144b04bf87fda6e8b28539",1126,313.19,"13059455536.21"
"234334ddca4a4e34b53f892ac5baf218",1308,235.37,"11369442417.06"
"234394488e50425b9d301b10455592f1",1100,343.47,"14420442251.48"
"234454be50a04f6a84ab3b0a1b2cc2ca",1229,372.16,"18416599786.45"
"2344b6fec0f44da6929c7e376044cca1",521,217.81,"3136803257.85"
"2346eef36ee94caf9fed420bd41d63b5",1006,296.18,"11235759391.81"
"2348cb5fd08046b8ac5904dcbbb28ef1",854,227.00,"5282242334.83"
"234ac5f25ad54cd6981a65c05bda32f0",1342,355.06,"22137063879.31"
"234e46e6c80b48ff884ea10eac032ff3",1097,241.62,"7524664298.10"
"234e587905e447779c1a4a7c8db713d5",1486,444.81,"30434716066.12"
"234e9d05dad743eead25e2dd0d221295",1096,330.84,"19457063552.78"
"234fffb99d6444ce9e9aab86e03e40d3",1306,390.47,"14590948007.54"
"2350820f5044470190913fb9628d9f6b",667,218.57,"3292260632.60"
"23512443e3514fa691c299c7abf34c4c",1219,282.94,"8350243254.96"
"23530e9c233b4a8588ff66fffa14bc97",1214,359.65,"15303491217.26"
"23533941a1be4dba9e95f9aa6843ac89",455,179.63,"2765376642.36"
"23546ddfccba40359b7f3d3cdba0ccb0",576,183.76,"4168410387.52"
"23551a1ff52f4bfd9e42ed5e0bc9586b",724,224.86,"1786591328.85"
"2355fb339cab4d6abecfcf3acca982ef",1169,302.73,"16467548287.12"
"23576ecfb2c74c0a85d899194195ed72",1104,286.40,"16712279045.42"
"235a6649a8f848bdb80da567312d16f2",1153,281.28,"7784790800.34"
"235c966522b54dada3b4951d4a268d38",333,123.55,"577318997.40"
"235f233301354aea874cf551acde978a",504,113.79,"1377419423.99"
"23603b605d66485aaebc7aa27bb7e51e",913,337.45,"17407860404.20"
"236255b7e9cf458f883e37d322aacb61",0,36.74,"3212166469.28"
"2362b5eb93d04842ab8bbb132a233d53",1411,400.76,"29216406992.25"
"2363f52015b246538f8de3c47db0ec10",1500,417.79,"42309825777.63"
"236585733fe04cdfaeb259346809453e",474,234.85,"1866252987.16"
"2368182487094106b183d7373e99146c",822,305.19,"8436314866.10"
"236ad510b2ca4afd89766e7ffb863669",576,174.58,"805593774.30"
"236b2dcd4301481bbffc3f5f2f96088c",1454,202.75,"13827850266.70"
"236d88d1e8f64c828c59d255e9b394a2",706,181.74,"2073332712.54"
"23717c7b00844bec8bf875738a88fe14",879,244.71,"6585482417.23"
"2371ea864009481a8d275685b30ba63c",238,116.45,"314118870.53"
"2374b1efae5a4376bf5e02d7188246e3",1626,423.87,"50176456597.44"
"2375d9bf72574da58e6397c7e9ea780e",1726,402.35,"63589132803.43"
"2379b2cb96f4469c89b54139f16f8749",869,172.87,"5077108736.34"
"2379ff5fddc94396b89113ff10369378",1006,273.99,"8238348313.91"
"237c0b57ddc74dc3bced7c3915d0aa8e",1011,252.34,"7736054304.08"
"237df3f596bf4d34ac103a725fa23eac",1206,319.18,"19877638700.37"
"2380c54be2d94ae68c9ad6de87999c1d",1054,288.46,"8043496751.29"
"2380ea0b0d304bceb146ad54ac0f232c",137,74.47,"179255840.35"
"23810b8c470647b8b6b577098779f49a",1387,402.41,"61707180452.55"
"23879eda4f21424bb9ba0338a282c224",106,61.17,"45820132.95"
"23889e0074d14cde9f95a9b29dd7148a",1132,336.59,"14076103023.92"
"2389a7f0eb17451ca0b65dce16b952aa",1370,375.27,"28841294975.30"
"2389ec7b1a2f45888fbe0a7e83cf4fcf",344,117.18,"661580723.96"
"238a30f21918454b967809fa597fb065",786,288.64,"10365688144.91"
"238af9e133444f338fcdc333fbed2741",646,283.77,"6995334166.08"
"238df027dbf1478cabf6584ea4ba5dad",747,275.15,"7339107952.30"
"2392beca1929417c812b08f209af49c2",533,186.06,"3268419014.48"
"2392ce165af44906bad11f71f5da4916",1157,292.32,"14967265654.83"
"239376da3ec94763aa2acb879d78ffe4",543,225.08,"2449959966.89"
"239507c7f63f4db794eb3eb85db98e1e",249,111.47,"425469239.98"
"23952ed24d6e490c951cf7dc321b706c",435,109.57,"976171154.99"
"239693369ff947f68fe85557309e1892",757,176.36,"2711865551.23"
"23992021bf7b47e18014f5fdc7c97ce0",162,79.60,"161711338.47"
"2399545fa5134c709e4ce36d84698718",845,290.09,"8529778488.66"
"239b35ecede042f393737a48eab89e08",497,226.46,"2415565278.43"
"23a43b106ef041a5968d627e584f9b02",1761,452.89,"104213344128.17"
"23a853bf041a4ca4927f3bdaf42852e2",828,282.70,"6408154531.45"
"23a935a258b04976b46599f72f341eb1",1400,302.35,"20663210118.79"
"23b09667673b4954b7e91683ce3e22a0",319,125.47,"936275262.71"
"23b17d1d0aba458e860a0b94c1f4ce84",1331,308.33,"26520326499.87"
"23b26ee2cdfc4643afa7013f0c585978",696,236.95,"5009539448.58"
"23b420a8a5754d7eafa5e42c2f5282a0",271,99.30,"373178149.95"
"23b85b1960b040d7bf59860b24715e9d",419,176.40,"3303420731.64"
"23bb2be1504f4351a30bdc42839d4b8e",265,104.61,"923347654.90"
"23bc742d1d4b4b2c8fb4354a0c7d26a3",1010,228.98,"11018245491.25"
"23c136a95a9f44ec9c3328f5040c7939",222,64.11,"266479928.74"
"23c1b95410ba4e839159a4244ec18ef3",1171,326.11,"15163271455.75"
"23c284751d82459388dfe45d2ab8d580",334,61.38,"1816852152.19"
"23c8d30eeab04ed0a820de80a5be7c03",101,24.55,"12081223.77"
"23c8ebb7ca5c4d1d8200365ed9056a5d",1418,380.56,"12987506167.89"
"23c94d3169044ef9bc815c6f96eb587f",750,220.38,"3011025705.30"
"23ccb8ea839542609752d34b634dd38d",397,110.62,"485780635.94"
"23d091af8ed94c57b1dc8460c12cf494",516,171.52,"3293183580.35"
"23d47cbf98a3481fb582252a58655f50",771,183.16,"2361348070.33"
"23d84d7e7cd440ab85079f712a8b48ae",1320,386.53,"22807003234.30"
"23dab798a85b418fbc5c25d20b795fd7",398,170.14,"947709541.88"
"23db000adc21462fada62b5cf74c1da6",676,191.74,"2916806991.07"
"23ddac0683384ae89c40fe0ea66f44db",948,268.37,"8986336321.27"
"23e1458f22804079872b5ddf7108e761",413,106.23,"70470087.76"
"23e3742d5a994dbebc1604fd6b83365b",1154,311.59,"14298204525.41"
"23e5f0cb9cd34fcca3527a74419e3e72",1559,406.09,"21560975796.84"
"23e72d17b2f8463c9138a2255cb840cc",1240,303.43,"16856423857.78"
"23e904195a3d4f9ebd7a0aa33d24465e",1190,302.92,"15540067399.44"
"23e9798bf2cc43bcb5576275324377f0",72,53.41,"35642896.38"
"23e9ecc18cdb4713ad2ec60d355c2144",1078,274.78,"16208969736.91"
"23ec4388c1364531a1ca15702b89c330",138,37.34,"120284672.35"
"23eca148246344e9922f4379e9e4263d",590,129.18,"3333627932.50"
"23ecd2c671eb474b977a2d51fadfcf3f",1334,377.85,"16296444563.14"
"23ed2fe5ed4c4cfd95d279a006986903",1559,413.82,"68493977568.02"
"23edcc3a816648fbb17b8e24329e0014",1531,288.29,"27308020389.92"
"23f0ed53c7db4b88bf2c1677d78c8949",1192,377.65,"21531512574.02"
"23f312d1a00c45329fc19c129f8e23a4",680,214.82,"2553950076.72"
"23f40452ec4d4054a53f48deeb2df580",494,153.85,"1869269859.52"
"23fe6fb6d1bf4166a153e4425065ca1d",647,171.84,"996082170.08"
"2401b78aca41457b9860a46de7e59a97",729,258.41,"3156465808.08"
"24022e0f49714c1e86e052a76b0d7164",380,153.78,"1747882391.20"
"24083bd545714ede95f097efbdc9c6cd",1619,331.48,"27355962263.77"
"240a0bad4d2b4786bb26c43407b4a2d5",819,186.30,"6528032297.96"
"240a7685873946bbb10fb80cb6825a60",1320,217.33,"13403615982.88"
"240b757a5a11492f8a25ac455de88429",527,160.80,"5518250543.19"
"240bcf89aec24ac8916eba2f531b42b2",578,121.52,"955914514.02"
"240cf629ede24abdb2333aa7628e8abc",1273,352.22,"18949917841.11"
"240dc6b3ed3e411b8be391bfe569201e",1174,266.80,"15164063136.48"
"240e6c87a7e24b06847f816217775097",763,266.33,"4279037171.14"
"241208fe3efd40a88c49eb3c2ff34347",1133,308.25,"11172585434.80"
"2412af1d3eff43cd8908ce5a3c566b17",508,100.67,"216265120.84"
"2412c9ba77da412e8fb0a0c98a8f0b3b",1368,391.52,"22616526449.82"
"241460777aba440f890226a7eddd83b0",1348,331.37,"24012815852.18"
"241805e8b64a42328a54a3371b13704f",106,69.51,"346530848.78"
"241994d816ad46b59d6003b14e34a3d8",764,225.90,"12942917977.83"
